Date	MSFT	VTI
2014-10-23	45.02	100.449997
2014-10-24	46.130001	101.150002
2014-10-27	45.91	101.010002
2014-10-28	46.490002000000004	102.32
2014-10-29	46.619999	102.16999799999999
2014-10-30	46.049999	102.800003
2014-10-31	46.950001	104.019997
2014-11-03	47.439999	104.08000200000001
2014-11-04	47.57	103.699997
2014-11-05	47.860001000000004	104.190002
2014-11-06	48.700001	104.699997
2014-11-07	48.68	104.779999
2014-11-10	48.889998999999996	105.099998
2014-11-11	48.869999	105.199997
2014-11-12	48.779999	105.18
2014-11-13	49.610001000000004	105.160004
2014-11-14	49.580002	105.16999799999999
2014-11-17	49.459998999999996	105.160004
2014-11-18	48.740002000000004	105.779999
2014-11-19	48.220001	105.510002
2014-11-20	48.700001	105.809998
2014-11-21	47.98	106.370003
2014-11-24	47.59	106.760002
2014-11-25	47.470001	106.739998
2014-11-26	47.75	106.980003
2014-11-28	47.810001	106.599998
2014-12-01	48.619999	105.699997
2014-12-02	48.459998999999996	106.360001
2014-12-03	48.080002	106.839996
2014-12-04	48.84	106.709999
2014-12-05	48.419998	106.949997
2014-12-08	47.700001	106.190002
2014-12-09	47.59	106.25
2014-12-10	46.900002	104.510002
2014-12-11	47.169998	104.989998
2014-12-12	46.950001	103.339996
2014-12-15	46.669998	102.589996
2014-12-16	45.16	101.83000200000001
2014-12-17	45.740002000000004	104.010002
2014-12-18	47.52	106.470001
2014-12-19	47.66	106.910004
2014-12-22	47.98	106.769997
2014-12-23	48.450001	107.010002
2014-12-24	48.139998999999996	107.040001
2014-12-26	47.880001	107.360001
2014-12-29	47.450001	107.589996
2014-12-30	47.02	107.059998
2014-12-31	46.450001	106.0
2015-01-02	46.759997999999996	105.91999799999999
2015-01-05	46.330002	104.099998
2015-01-06	45.650002	103.08000200000001
2015-01-07	46.23	104.309998
2015-01-08	47.59	106.150002
2015-01-09	47.189999	105.269997
2015-01-12	46.599998	104.519997
2015-01-13	46.360001000000004	104.279999
2015-01-14	45.959998999999996	103.709999
2015-01-15	45.48	102.660004
2015-01-16	46.240002000000004	104.019997
2015-01-20	46.389998999999996	104.16999799999999
2015-01-21	45.919998	104.639999
2015-01-22	47.130001	106.230003
2015-01-23	47.18	105.75
2015-01-26	47.009997999999996	106.190002
2015-01-27	42.66	104.949997
2015-01-28	41.189999	103.529999
2015-01-29	42.009997999999996	104.519997
2015-01-30	40.400002	103.099998
2015-02-02	41.279999	104.260002
2015-02-03	41.599998	105.860001
2015-02-04	41.84	105.489998
2015-02-05	42.450001	106.650002
2015-02-06	42.41	106.33000200000001
2015-02-09	42.360001000000004	105.800003
2015-02-10	42.599998	106.879997
2015-02-11	42.380001	106.93
2015-02-12	43.09	107.959999
2015-02-13	43.869999	108.470001
2015-02-17	43.580002	108.639999
2015-02-18	43.529999	108.699997
2015-02-19	43.5	108.66999799999999
2015-02-20	43.860001000000004	109.279999
2015-02-23	44.150002	109.269997
2015-02-24	44.09	109.519997
2015-02-25	43.990002000000004	109.480003
2015-02-26	44.060001	109.410004
2015-02-27	43.849998	109.019997
2015-03-02	43.880001	109.690002
2015-03-03	43.279999	109.239998
2015-03-04	43.060001	108.800003
2015-03-05	43.110001000000004	108.970001
2015-03-06	42.360001000000004	107.459999
2015-03-09	42.849998	107.860001
2015-03-10	42.029999	106.220001
2015-03-11	41.98	106.139999
2015-03-12	41.02	107.470001
2015-03-13	41.380001	106.870003
2015-03-16	41.560001	108.209999
2015-03-17	41.700001	108.0
2015-03-18	42.5	109.239998
2015-03-19	42.290001000000004	108.849998
2015-03-20	42.880001	109.760002
2015-03-23	42.860001000000004	109.57
2015-03-24	42.900002	108.989998
2015-03-25	41.459998999999996	106.790001
2015-03-26	41.209998999999996	106.58000200000001
2015-03-27	40.970001	106.870003
2015-03-30	40.959998999999996	108.230003
2015-03-31	40.66	107.25
2015-04-01	40.720001	107.050003
2015-04-02	40.290001000000004	107.389999
2015-04-06	41.549999	108.129997
2015-04-07	41.529999	107.769997
2015-04-08	41.419998	108.230003
2015-04-09	41.48	108.610001
2015-04-10	41.720001	109.120003
2015-04-13	41.759997999999996	108.690002
2015-04-14	41.650002	108.849998
2015-04-15	42.259997999999996	109.400002
2015-04-16	42.16	109.349998
2015-04-17	41.619999	108.08000200000001
2015-04-20	42.91	108.959999
2015-04-21	42.639998999999996	108.93
2015-04-22	42.990002000000004	109.389999
2015-04-23	43.34	109.730003
2015-04-24	47.869999	109.849998
2015-04-27	48.029999	109.279999
2015-04-28	49.16	109.57
2015-04-29	49.060001	109.089996
2015-04-30	48.639998999999996	107.910004
2015-05-01	48.66	108.900002
2015-05-04	48.240002000000004	109.279999
2015-05-05	47.599998	107.980003
2015-05-06	46.279999	107.68
2015-05-07	46.700001	108.089996
2015-05-08	47.75	109.449997
2015-05-11	47.369999	108.989998
2015-05-12	47.349998	108.66999799999999
2015-05-13	47.630001	108.730003
